,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,price,bat_bed,sqft_floors
329,3,2.0,1.0,0,0,4,9,1590,780,98005,790000,0.6666666666666666,1590.0
330,4,4.0,2.0,0,0,3,9,1890,910,98105,880000,1.0,945.0
331,6,2.0,2.0,0,0,4,7,2240,0,98198,279000,0.3333333333333333,1120.0
332,3,2.0,1.0,0,2,3,8,1810,0,98022,295000,0.6666666666666666,1810.0
333,2,1.0,1.0,0,0,3,7,1070,0,98103,640000,0.5,1070.0
334,4,2.0,2.0,0,0,5,9,2490,0,98040,940000,0.5,1245.0
335,4,2.0,2.0,0,0,3,7,1960,0,98038,260000,0.5,980.0
336,3,3.0,1.0,0,0,3,9,1860,1070,98072,559900,1.0,1860.0
337,4,2.0,2.0,0,0,5,7,1510,0,98103,791500,0.5,755.0
338,3,2.0,1.0,0,0,3,7,1420,0,98133,265000,0.6666666666666666,1420.0
339,3,2.0,1.0,0,0,3,7,1740,0,98178,245000,0.6666666666666666,1740.0
340,4,2.0,2.0,0,0,4,7,2560,0,98052,485000,0.5,1280.0
341,4,4.0,2.0,0,0,3,9,2420,620,98059,684000,1.0,1210.0
342,3,2.0,1.0,0,0,3,8,1300,1200,98125,425000,0.6666666666666666,1300.0
343,4,2.0,1.0,0,0,4,6,1275,0,98070,309600,0.5,1275.0
344,4,2.0,2.0,0,0,3,8,2580,0,98065,552250,0.5,1290.0
345,4,1.0,1.0,0,0,3,6,1000,0,98178,165000,0.25,1000.0
346,4,1.0,1.0,0,0,3,6,1000,0,98178,239900,0.25,1000.0
347,2,1.0,1.0,0,0,4,6,1070,0,98059,320000,0.5,1070.0
348,3,2.0,1.0,0,0,4,7,1390,0,98030,206600,0.6666666666666666,1390.0
349,4,2.0,1.0,0,0,3,7,1250,1250,98155,387000,0.5,1250.0
350,1,1.0,1.0,0,0,3,4,560,0,98014,299000,1.0,560.0
351,4,3.0,2.0,0,0,3,9,2270,0,98040,855000,0.75,1135.0
352,3,1.0,1.0,0,0,4,7,1300,600,98166,315000,0.3333333333333333,1300.0
353,2,1.0,1.0,0,2,5,7,790,200,98103,437500,0.5,790.0
354,4,2.0,1.0,0,0,4,7,1050,500,98001,252000,0.5,1050.0
355,4,2.0,1.0,0,0,5,7,1100,1100,98118,375000,0.5,1100.0
356,4,2.0,2.0,0,0,3,7,1910,0,98038,300000,0.5,955.0
357,4,1.0,2.0,0,0,4,7,1750,0,98006,420000,0.25,875.0
358,3,1.0,1.0,0,0,3,7,1330,0,98033,900000,0.3333333333333333,1330.0
359,3,2.0,2.0,0,2,3,9,1980,460,98116,679900,0.6666666666666666,990.0
360,3,2.0,2.0,0,0,3,7,1640,0,98053,463000,0.6666666666666666,820.0
361,5,2.0,2.0,0,0,4,9,2760,0,98059,380000,0.4,1380.0
362,4,2.0,2.0,0,0,3,7,1820,0,98038,329500,0.5,910.0
363,3,2.0,1.0,0,0,3,8,1340,770,98033,604950,0.6666666666666666,1340.0
364,5,2.0,1.0,0,2,4,8,1640,1400,98006,795000,0.4,1640.0
365,3,2.0,2.0,0,0,3,7,1840,0,98045,465000,0.6666666666666666,920.0
366,4,2.0,2.0,0,0,3,9,2990,0,98166,673000,0.5,1495.0
367,4,2.0,2.0,0,0,3,10,3520,0,98074,810000,0.5,1760.0
368,4,3.0,1.0,0,0,4,8,1910,530,98075,785000,0.75,1910.0
369,4,3.0,1.0,0,0,3,7,1370,720,98056,338000,0.75,1370.0
370,3,2.0,2.0,0,0,3,7,1430,0,98056,280000,0.6666666666666666,715.0
371,4,2.0,1.0,0,0,5,7,1100,1080,98133,315000,0.5,1100.0
372,4,2.0,1.0,0,0,5,7,1100,1080,98133,530000,0.5,1100.0
373,5,3.0,2.0,0,0,3,9,3450,0,98023,380000,0.6,1725.0
374,3,2.0,2.0,0,0,3,7,1450,0,98056,297000,0.6666666666666666,725.0
375,4,2.0,2.0,0,0,3,10,3230,0,98075,730000,0.5,1615.0
376,3,2.0,1.0,0,0,3,7,1110,530,98125,450000,0.6666666666666666,1110.0
377,3,3.0,1.0,0,0,3,7,1060,530,98038,275000,1.0,1060.0
378,4,2.0,2.0,0,0,3,7,2020,0,98115,595000,0.5,1010.0
379,3,2.0,2.0,0,0,3,7,1300,0,98144,435000,0.6666666666666666,650.0
381,3,3.0,2.0,0,0,3,10,3030,1010,98077,950000,1.0,1515.0
382,4,2.0,2.0,0,0,3,7,2130,0,98019,389000,0.5,1065.0
383,4,2.0,1.0,0,0,3,8,1580,970,98052,560000,0.5,1580.0
384,5,4.0,2.0,0,2,3,11,3480,1320,98006,1350000,0.8,1740.0
385,4,2.0,2.0,0,0,4,8,2510,0,98040,799000,0.5,1255.0
386,3,2.0,1.0,0,0,4,7,1410,0,98072,365500,0.6666666666666666,1410.0
387,3,2.0,1.0,0,0,3,7,1160,490,98058,252350,0.6666666666666666,1160.0
388,4,2.0,2.0,0,0,3,8,2120,0,98146,403950,0.5,1060.0
389,4,2.0,1.0,0,0,3,7,1380,660,98177,385000,0.5,1380.0
390,4,1.0,2.0,0,0,3,7,1550,0,98106,345000,0.25,775.0
391,3,3.0,2.0,0,0,4,9,1980,0,98008,490000,1.0,990.0
392,3,2.0,2.0,0,0,3,8,1600,0,98019,330000,0.6666666666666666,800.0
393,4,3.0,2.0,0,0,3,8,3300,0,98004,927000,0.75,1650.0
394,4,2.0,2.0,0,1,4,10,3840,0,98040,1120000,0.5,1920.0
395,2,1.0,1.0,0,0,5,7,1220,0,98028,330000,0.5,1220.0
396,5,2.0,1.0,0,0,4,7,1500,1220,98008,530000,0.4,1500.0
398,3,2.0,2.0,0,0,3,7,1260,900,98118,378750,0.6666666666666666,630.0
399,4,2.0,2.0,0,0,4,7,1530,0,98058,269900,0.5,765.0
400,3,4.0,2.0,0,0,3,8,1290,420,98122,557000,1.3333333333333333,645.0
401,4,2.0,1.0,0,0,4,7,2150,1580,98022,360000,0.5,2150.0
402,2,1.0,1.0,0,0,4,7,940,0,98117,352000,0.5,940.0
403,3,2.0,2.0,0,0,3,8,1750,0,98045,437000,0.6666666666666666,875.0
404,4,2.0,2.0,0,0,3,7,1820,0,98038,322500,0.5,910.0
405,3,3.0,2.0,0,0,3,9,1330,180,98116,650000,1.0,665.0
406,3,2.0,3.0,0,0,3,8,1290,0,98103,450000,0.6666666666666666,430.0
407,3,2.0,1.0,0,0,3,7,1570,0,98092,278500,0.6666666666666666,1570.0
408,4,2.0,2.0,0,0,3,8,1930,0,98055,364950,0.5,965.0
409,4,4.0,1.0,0,4,4,10,2840,0,98038,840000,1.0,2840.0
410,3,2.0,2.0,0,0,3,7,1550,0,98031,268000,0.6666666666666666,775.0
411,2,1.0,1.0,0,0,3,5,833,0,98070,517534,0.5,833.0
412,3,2.0,2.0,0,0,4,8,2990,0,98077,632925,0.6666666666666666,1495.0
413,3,2.0,2.0,0,0,3,9,2000,0,98034,577500,0.6666666666666666,1000.0
414,4,2.0,2.0,0,2,3,7,2390,0,98178,339000,0.5,1195.0
415,3,2.0,1.0,0,0,4,7,1530,1380,98052,570000,0.6666666666666666,1530.0
416,4,2.0,1.0,0,0,3,7,1610,475,98024,563500,0.5,1610.0
417,4,2.0,1.0,0,0,5,7,1290,910,98133,423000,0.5,1290.0
418,3,2.0,2.0,0,0,3,8,1860,0,98019,355000,0.6666666666666666,930.0
419,5,4.0,2.0,0,0,3,12,6070,0,98024,1550000,0.8,3035.0
420,2,1.0,1.0,0,0,3,7,950,0,98103,482000,0.5,950.0
421,3,2.0,1.0,0,0,5,7,1600,0,98006,625000,0.6666666666666666,1600.0
422,3,2.0,2.0,0,0,3,8,2250,0,98056,538000,0.6666666666666666,1125.0
423,3,2.0,2.0,0,0,4,8,2280,0,98058,380000,0.6666666666666666,1140.0
424,2,1.0,1.0,0,0,3,7,940,0,98122,375000,0.5,940.0
425,3,2.0,1.0,0,0,5,7,1030,500,98038,245000,0.6666666666666666,1030.0
426,5,2.0,1.0,0,0,4,7,2190,0,98166,310000,0.4,2190.0
427,3,2.0,1.0,0,0,4,8,1770,580,98004,1300000,0.6666666666666666,1770.0
428,4,2.0,1.0,0,0,3,7,1200,240,98034,397000,0.5,1200.0
429,3,2.0,2.0,0,0,3,8,2200,0,98058,365000,0.6666666666666666,1100.0
430,4,3.0,2.0,0,0,3,9,2290,0,98042,328500,0.75,1145.0
431,4,3.0,2.0,0,0,3,11,4040,0,98052,988000,0.75,2020.0
432,4,2.0,2.0,0,0,5,8,1920,690,98103,1000000,0.5,960.0
433,3,2.0,2.0,0,0,3,7,1490,0,98055,237000,0.6666666666666666,745.0
434,4,2.0,2.0,0,0,3,8,2450,0,98011,525000,0.5,1225.0
435,4,2.0,1.0,0,0,3,9,1440,270,98006,749000,0.5,1440.0
436,5,2.0,2.0,0,0,3,10,3470,1400,98074,722500,0.4,1735.0
437,3,2.0,2.0,0,0,3,10,3130,0,98052,843000,0.6666666666666666,1565.0
438,2,2.0,3.0,0,0,3,8,1270,0,98115,438000,1.0,423.3333333333333
439,3,2.0,1.0,0,2,3,8,1540,580,98146,578000,0.6666666666666666,1540.0
440,3,2.0,1.0,0,0,5,7,1670,0,98001,227950,0.6666666666666666,1670.0
441,3,2.0,2.0,0,0,3,7,2070,0,98001,196000,0.6666666666666666,1035.0
442,2,1.0,1.0,0,0,3,8,1070,350,98105,641000,0.5,1070.0
443,3,2.0,1.0,0,0,4,6,1250,0,98038,350000,0.6666666666666666,1250.0
444,3,1.0,1.0,0,0,4,7,940,0,98032,205000,0.3333333333333333,940.0
445,3,2.0,1.0,0,0,3,7,1920,0,98072,400000,0.6666666666666666,1920.0
446,3,2.0,1.0,0,0,3,10,2610,935,98027,1030000,0.6666666666666666,2610.0
447,3,2.0,1.0,0,0,3,7,1260,0,98034,505000,0.6666666666666666,1260.0
448,5,2.0,1.0,0,0,3,7,1300,1040,98034,475000,0.4,1300.0
449,3,2.0,1.0,0,0,5,8,1440,1150,98028,520000,0.6666666666666666,1440.0
450,3,4.0,2.0,0,2,3,10,3260,710,98034,1450000,1.3333333333333333,1630.0
451,3,2.0,1.0,0,0,3,7,1220,0,98011,333500,0.6666666666666666,1220.0
452,3,1.0,1.0,0,0,4,6,1400,0,98038,232000,0.3333333333333333,1400.0
453,3,3.0,1.0,0,0,4,8,1710,650,98006,691100,1.0,1710.0
454,3,2.0,1.0,0,0,4,8,1870,0,98040,811000,0.6666666666666666,1870.0
455,3,2.0,2.0,0,0,3,9,2830,0,98028,551000,0.6666666666666666,1415.0
456,3,2.0,2.0,0,0,3,8,2260,0,98072,496500,0.6666666666666666,1130.0
457,3,3.0,2.0,1,3,4,9,1770,200,98070,705000,1.0,885.0
458,4,2.0,1.0,0,2,5,9,1770,1370,98055,578000,0.5,1770.0
459,3,2.0,1.0,0,0,5,7,1240,0,98042,255000,0.6666666666666666,1240.0
460,4,4.0,2.0,0,0,3,10,3450,0,98006,1050000,1.0,1725.0
461,3,2.0,2.0,0,0,4,8,2570,0,98042,348000,0.6666666666666666,1285.0
462,3,2.0,2.0,0,0,3,7,1510,0,98031,230000,0.6666666666666666,755.0
463,4,2.0,2.0,0,0,3,9,2390,0,98023,359500,0.5,1195.0
464,3,1.0,1.0,0,0,3,6,980,0,98133,330000,0.3333333333333333,980.0
465,1,1.0,1.0,0,0,2,4,430,0,98014,80000,1.0,430.0
466,3,2.0,1.0,0,0,3,7,1480,0,98133,465000,0.6666666666666666,1480.0
467,4,2.0,2.0,0,0,3,8,1850,0,98042,325000,0.5,925.0
468,3,2.0,1.0,0,0,4,7,1920,350,98168,340500,0.6666666666666666,1920.0
469,3,2.0,2.0,0,0,3,8,1810,0,98038,342500,0.6666666666666666,905.0
470,2,2.0,2.0,0,0,3,6,1610,0,98178,290900,1.0,805.0
471,3,4.0,2.0,0,0,3,10,3840,0,98074,868700,1.3333333333333333,1920.0
472,4,3.0,2.0,0,1,3,9,3130,980,98125,1200000,0.75,1565.0
473,4,3.0,2.0,0,0,3,11,3150,1040,98074,1150000,0.75,1575.0
474,4,3.0,2.0,0,0,3,9,3390,0,98074,859900,0.75,1695.0
475,4,2.0,2.0,0,0,3,7,1890,0,98029,520000,0.5,945.0
476,3,2.0,2.0,0,2,3,9,1080,530,98118,460000,0.6666666666666666,540.0
477,3,2.0,1.0,0,0,3,7,850,200,98115,438924,0.6666666666666666,850.0
478,2,1.0,1.0,0,0,3,5,630,0,98126,315000,0.5,630.0
479,4,3.0,1.0,0,2,3,8,1780,1130,98033,590000,0.75,1780.0
480,4,2.0,1.0,0,0,3,7,850,850,98006,378500,0.5,850.0
481,3,2.0,2.0,0,0,4,9,1950,0,98042,328500,0.6666666666666666,975.0
482,3,3.0,2.0,0,0,4,8,2990,0,98005,849950,1.0,1495.0
483,3,2.0,1.0,0,2,3,7,900,450,98136,525000,0.6666666666666666,900.0
484,4,3.0,2.0,0,0,3,9,4860,0,98074,1390000,0.75,2430.0
485,4,2.0,1.0,0,0,4,8,1460,700,98023,295000,0.5,1460.0
486,6,4.0,2.0,0,0,3,11,3860,1000,98006,1070000,0.6666666666666666,1930.0
487,2,2.0,1.0,0,0,3,6,890,0,98118,207950,1.0,890.0
488,4,3.0,2.0,0,0,3,9,2810,0,98075,699900,0.75,1405.0
489,5,2.0,2.0,0,1,4,8,3400,0,98027,1280000,0.4,1700.0
490,4,2.0,1.0,0,0,4,7,960,620,98052,452000,0.5,960.0
491,3,2.0,1.0,0,1,4,7,1680,0,98055,370000,0.6666666666666666,1680.0
492,3,2.0,1.0,0,0,5,7,1300,0,98042,232000,0.6666666666666666,1300.0
493,5,2.0,2.0,0,0,4,7,2380,440,98034,669950,0.4,1190.0
494,3,2.0,1.0,0,0,3,7,1070,440,98034,397500,0.6666666666666666,1070.0
495,2,2.0,2.0,0,0,3,8,870,360,98112,490000,1.0,435.0
496,4,2.0,2.0,0,0,3,9,1710,400,98116,725000,0.5,855.0
497,3,3.0,1.0,0,2,4,7,1610,1470,98032,299000,1.0,1610.0
498,2,2.0,2.0,0,0,4,7,1190,300,98116,625000,1.0,595.0
499,3,2.0,2.0,0,0,3,7,2120,0,98065,437500,0.6666666666666666,1060.0
500,4,2.0,2.0,0,0,3,9,3180,0,98065,650000,0.5,1590.0
501,2,1.0,1.0,0,0,3,7,860,630,98117,475000,0.5,860.0
502,3,2.0,1.0,0,0,4,8,1930,0,98042,342000,0.6666666666666666,1930.0
503,4,2.0,2.0,0,0,3,10,2770,0,98033,1200000,0.5,1385.0
504,3,2.0,1.0,0,0,4,7,1670,0,98055,280000,0.6666666666666666,1670.0
505,2,2.0,1.0,0,0,3,7,1330,0,98188,240000,1.0,1330.0
506,3,1.0,2.0,0,0,4,7,1210,0,98107,529000,0.3333333333333333,605.0
507,3,1.0,1.0,0,0,4,7,1030,160,98136,442000,0.3333333333333333,1030.0
508,2,1.0,1.0,0,0,4,7,820,720,98119,615000,0.5,820.0
509,4,4.0,2.0,0,0,3,10,4030,0,98033,1490000,1.0,2015.0
510,4,2.0,1.0,0,0,4,8,1580,850,98052,585000,0.5,1580.0
511,4,2.0,2.0,0,0,3,8,2600,0,98059,480000,0.5,1300.0
512,5,4.0,2.0,0,0,4,9,4410,0,98053,1100000,0.8,2205.0
513,4,1.0,2.0,0,0,3,7,1330,0,98133,290000,0.25,665.0
514,3,2.0,1.0,0,0,5,7,950,950,98116,615000,0.6666666666666666,950.0
515,2,1.0,1.0,0,0,4,7,1100,0,98133,300000,0.5,1100.0
516,3,1.0,2.0,0,0,3,6,1580,400,98030,308000,0.3333333333333333,790.0
517,3,2.0,2.0,0,0,3,9,2400,0,98033,750000,0.6666666666666666,1200.0
518,4,2.0,2.0,0,0,5,9,3390,1370,98112,2250000,0.5,1695.0
519,4,3.0,2.0,0,0,3,10,3180,0,98059,890000,0.75,1590.0
520,3,1.0,1.0,0,0,5,6,1190,0,98058,288000,0.3333333333333333,1190.0
521,2,1.0,1.0,0,0,3,6,630,0,98178,190000,0.5,630.0
522,5,3.0,1.0,0,0,3,8,1520,1010,98133,515000,0.6,1520.0
523,4,2.0,1.0,0,0,4,5,1690,0,98055,235000,0.5,1690.0
524,2,1.0,1.0,0,0,3,6,940,0,98126,275000,0.5,940.0
525,2,2.0,1.0,0,0,4,7,1240,0,98004,727500,1.0,1240.0
526,4,2.0,2.0,0,0,3,7,3040,0,98053,650000,0.5,1520.0
527,6,5.0,2.0,0,3,3,11,6050,0,98024,1600000,0.8333333333333334,3025.0
528,4,1.0,2.0,0,0,3,6,1590,0,98125,365000,0.25,795.0
529,3,2.0,1.0,0,0,3,9,2500,0,98052,662000,0.6666666666666666,2500.0
530,3,2.0,1.0,0,0,3,7,1320,460,98038,270500,0.6666666666666666,1320.0
531,2,2.0,2.0,0,0,3,7,1360,0,98092,200000,1.0,680.0
532,4,3.0,2.0,0,0,3,10,4740,0,98075,970000,0.75,2370.0
533,3,2.0,1.0,0,0,4,7,1010,0,98198,160000,0.6666666666666666,1010.0
534,3,1.0,1.0,0,0,4,6,1040,0,98010,204000,0.3333333333333333,1040.0
535,3,2.0,2.0,0,0,4,7,1610,0,98058,358000,0.6666666666666666,805.0
536,4,2.0,1.0,0,0,3,7,1570,0,98011,452000,0.5,1570.0
537,2,2.0,1.0,0,0,4,7,1010,500,98103,595000,1.0,1010.0
538,3,2.0,1.0,0,0,3,7,1360,0,98042,249000,0.6666666666666666,1360.0
539,4,2.0,2.0,0,0,3,8,1970,0,98055,346900,0.5,985.0
540,3,2.0,2.0,1,4,4,12,5403,0,98166,2130000,0.6666666666666666,2701.5
541,4,2.0,2.0,0,0,3,7,1560,0,98056,280000,0.5,780.0
542,4,2.0,1.0,0,0,4,8,2270,50,98032,318888,0.5,2270.0
543,3,2.0,1.0,0,0,3,8,2120,0,98075,530000,0.6666666666666666,2120.0
544,3,2.0,2.0,0,0,4,8,2120,0,98031,375000,0.6666666666666666,1060.0
545,4,2.0,2.0,0,0,3,11,3350,0,98052,910000,0.5,1675.0
546,4,2.0,2.0,0,0,4,10,2380,0,98006,782000,0.5,1190.0
547,2,2.0,2.0,0,0,3,9,720,350,98106,259950,1.0,360.0
548,4,3.0,1.0,0,0,4,7,1560,740,98058,315000,0.75,1560.0
549,2,1.0,1.0,0,0,4,6,1320,0,98168,215000,0.5,1320.0
550,3,2.0,1.0,0,2,4,7,1140,1040,98040,705000,0.6666666666666666,1140.0
551,3,3.0,2.0,0,3,5,10,3580,800,98199,1450000,1.0,1790.0
552,3,2.0,2.0,0,0,3,7,1790,0,98155,451000,0.6666666666666666,895.0
553,2,1.0,1.0,0,0,4,6,750,0,98055,261000,0.5,750.0
554,3,2.0,1.0,0,0,5,7,1300,0,98028,396000,0.6666666666666666,1300.0
555,4,2.0,2.0,0,3,3,9,2990,0,98059,725000,0.5,1495.0
556,7,4.0,2.0,0,1,3,11,2860,1780,98040,1950000,0.5714285714285714,1430.0
557,4,1.0,2.0,0,0,3,7,1400,0,98188,238000,0.25,700.0
558,6,2.0,2.0,0,0,4,8,2750,0,98052,750000,0.3333333333333333,1375.0
559,4,2.0,2.0,0,0,3,7,2050,0,98042,331500,0.5,1025.0
560,4,3.0,1.0,0,0,3,7,1410,820,98065,460000,0.75,1410.0
561,4,2.0,1.0,0,0,4,8,2340,0,98092,404950,0.5,2340.0
562,3,2.0,2.0,0,0,3,9,2870,0,98103,880000,0.6666666666666666,1435.0
563,4,2.0,2.0,0,0,3,10,4120,0,98074,863000,0.5,2060.0
564,3,2.0,1.0,0,0,3,7,1370,710,98005,638700,0.6666666666666666,1370.0
565,3,2.0,2.0,0,0,3,7,1840,0,98053,435000,0.6666666666666666,920.0
566,3,1.0,2.0,0,0,4,6,1180,0,98178,260000,0.3333333333333333,590.0
567,5,3.0,2.0,0,0,5,7,1530,630,98105,671500,0.6,765.0
568,3,1.0,2.0,0,0,3,8,1180,0,98109,610000,0.3333333333333333,590.0
569,2,1.0,1.0,0,0,4,6,870,290,98014,405000,0.5,870.0
570,4,2.0,2.0,0,0,3,7,1830,0,98038,338900,0.5,915.0
571,4,4.0,2.0,0,0,3,10,3200,0,98075,720000,1.0,1600.0
572,5,3.0,2.0,0,0,4,7,1760,800,98108,442000,0.6,880.0
573,5,3.0,2.0,0,0,5,8,2550,0,98122,650000,0.6,1275.0
574,3,2.0,1.0,0,0,3,7,1040,290,98058,263500,0.6666666666666666,1040.0
575,2,1.0,1.0,0,0,4,7,1220,0,98038,300000,0.5,1220.0
576,3,2.0,2.0,0,0,3,7,1805,0,98002,266000,0.6666666666666666,902.5
577,4,4.0,2.0,0,2,3,9,4150,1900,98077,930000,1.0,2075.0
578,4,2.0,2.0,0,0,3,8,2320,0,98028,530000,0.5,1160.0
579,3,1.0,1.0,0,0,4,6,1384,0,98023,180000,0.3333333333333333,1384.0
580,3,2.0,2.0,0,0,3,9,2720,0,98065,619000,0.6666666666666666,1360.0
581,3,2.0,1.0,0,0,4,7,1820,0,98003,264000,0.6666666666666666,1820.0
582,2,2.0,2.0,0,4,4,7,1530,600,98116,730000,1.0,765.0
583,4,2.0,2.0,0,0,3,7,2060,0,98034,439000,0.5,1030.0
584,4,2.0,1.0,0,0,4,7,1080,340,98031,268500,0.5,1080.0
585,3,2.0,1.0,0,0,3,7,1510,0,98045,330000,0.6666666666666666,1510.0
586,3,2.0,2.0,0,0,3,8,1960,200,98122,640000,0.6666666666666666,980.0
587,3,2.0,2.0,0,0,4,11,3180,0,98074,900000,0.6666666666666666,1590.0
588,3,2.0,2.0,0,0,4,8,2110,0,98038,370000,0.6666666666666666,1055.0
589,3,2.0,2.0,0,0,5,8,1330,730,98144,685000,0.6666666666666666,665.0
590,3,2.0,1.0,0,0,3,7,1010,820,98053,505000,0.6666666666666666,1010.0
591,3,2.0,1.0,0,0,4,7,1820,0,98022,265000,0.6666666666666666,1820.0
592,3,2.0,2.0,0,0,3,8,1610,0,98055,290000,0.6666666666666666,805.0
593,4,2.0,2.0,0,0,3,7,1780,0,98038,296000,0.5,890.0
594,4,2.0,2.0,0,0,3,7,1840,0,98178,360000,0.5,920.0
595,3,2.0,1.0,0,0,3,7,990,470,98168,240500,0.6666666666666666,990.0
596,2,2.0,2.0,0,0,3,8,1400,0,98126,372500,1.0,700.0
597,3,2.0,2.0,0,2,3,9,3370,0,98045,595000,0.6666666666666666,1685.0
598,4,3.0,2.0,0,0,3,9,3590,0,98023,515000,0.75,1795.0
599,4,2.0,2.0,0,0,4,9,3200,0,98040,1220000,0.5,1600.0
600,2,2.0,1.0,0,0,3,8,1670,0,98053,507000,1.0,1670.0
601,4,2.0,1.0,0,0,3,9,2420,0,98092,399950,0.5,2420.0
602,3,2.0,2.0,0,0,3,7,1430,0,98010,185000,0.6666666666666666,715.0
603,3,2.0,1.0,0,0,3,7,1440,0,98052,460000,0.6666666666666666,1440.0
604,3,2.0,2.0,0,0,3,7,1450,0,98029,435500,0.6666666666666666,725.0
605,4,3.0,1.0,0,0,5,8,2100,1450,98188,469000,0.75,2100.0
606,2,3.0,2.0,0,0,3,8,1110,160,98103,531000,1.5,555.0
607,2,1.0,1.0,0,0,3,7,940,0,98177,443500,0.5,940.0
608,3,2.0,1.0,0,0,3,7,1300,370,98042,223000,0.6666666666666666,1300.0
609,4,4.0,2.0,0,0,3,8,2400,700,98028,590000,1.0,1200.0
610,2,2.0,3.0,0,0,3,7,1100,0,98103,340000,1.0,366.6666666666667
611,3,2.0,1.0,0,0,4,8,1230,640,98199,650000,0.6666666666666666,1230.0
612,3,2.0,2.0,0,0,4,8,1930,0,98029,533600,0.6666666666666666,965.0
613,3,3.0,2.0,0,0,3,9,2540,0,98074,695000,1.0,1270.0
614,3,2.0,2.0,0,0,4,7,1280,0,98031,242000,0.6666666666666666,640.0
615,3,2.0,1.0,0,0,3,7,1280,540,98125,425000,0.6666666666666666,1280.0
616,3,2.0,2.0,0,0,3,7,1490,0,98052,525000,0.6666666666666666,745.0
617,3,2.0,2.0,0,0,3,8,1880,0,98029,485000,0.6666666666666666,940.0
618,3,1.0,1.0,0,0,3,7,1250,0,98045,175000,0.3333333333333333,1250.0
619,3,2.0,1.0,0,0,3,8,1440,0,98092,210000,0.6666666666666666,1440.0
620,3,2.0,2.0,0,0,3,7,1920,0,98031,260000,0.6666666666666666,960.0
621,3,2.0,1.0,0,0,3,7,1330,730,98116,577000,0.6666666666666666,1330.0
622,3,2.0,1.0,0,0,4,7,1210,0,98002,200000,0.6666666666666666,1210.0
623,2,2.0,1.0,0,0,4,7,940,820,98117,605000,1.0,940.0
624,3,1.0,1.0,0,0,4,6,990,0,98133,325000,0.3333333333333333,990.0
625,3,1.0,1.0,0,0,4,6,820,140,98178,289500,0.3333333333333333,820.0
626,3,2.0,3.0,0,0,3,9,1660,0,98144,559950,0.6666666666666666,553.3333333333334
627,3,2.0,1.0,0,1,4,8,1330,570,98115,1040000,0.6666666666666666,1330.0
628,3,2.0,1.0,0,0,3,7,990,280,98199,543500,0.6666666666666666,990.0
629,4,2.0,2.0,0,0,4,9,3250,0,98042,480000,0.5,1625.0
630,3,1.0,1.0,0,0,5,6,960,0,98022,218000,0.3333333333333333,960.0
631,2,2.0,1.0,0,0,4,7,960,370,98199,565000,1.0,960.0
632,3,2.0,1.0,0,0,5,7,1600,480,98056,426700,0.6666666666666666,1600.0
633,3,2.0,1.0,0,3,3,8,2130,560,98028,650000,0.6666666666666666,2130.0
634,2,1.0,1.0,0,0,3,7,770,120,98105,542000,0.5,770.0
635,3,2.0,1.0,0,0,3,7,1070,0,98052,415000,0.6666666666666666,1070.0
636,3,1.0,1.0,0,0,4,6,1200,0,98002,214000,0.3333333333333333,1200.0
637,3,2.0,2.0,0,0,5,7,1360,0,98188,245000,0.6666666666666666,680.0
638,3,2.0,1.0,0,0,3,8,2050,0,98003,314500,0.6666666666666666,2050.0
639,3,2.0,2.0,0,0,5,9,2000,1000,98116,1120000,0.6666666666666666,1000.0
640,2,2.0,1.0,0,0,3,7,800,500,98136,378000,1.0,800.0
641,4,2.0,1.0,0,0,3,7,1340,910,98001,305000,0.5,1340.0
642,5,3.0,1.0,0,0,4,8,1980,1760,98028,595000,0.6,1980.0
643,3,2.0,3.0,0,1,3,9,1530,130,98116,729500,0.6666666666666666,510.0
644,3,2.0,2.0,0,0,3,7,2360,0,98065,430000,0.6666666666666666,1180.0
645,3,2.0,1.0,0,0,3,7,1150,610,98038,240000,0.6666666666666666,1150.0
646,3,2.0,2.0,0,0,3,7,1680,0,98136,545000,0.6666666666666666,840.0
647,3,2.0,1.0,0,0,3,7,870,450,98105,530000,0.6666666666666666,870.0
648,1,1.0,1.0,0,0,3,6,870,0,98198,157000,1.0,870.0
649,4,1.0,2.0,0,0,3,6,1260,0,98146,425000,0.25,630.0
650,3,1.0,1.0,0,0,3,6,1000,0,98166,220000,0.3333333333333333,1000.0
651,4,2.0,1.0,0,0,4,8,1550,470,98077,521000,0.5,1550.0
652,3,1.0,1.0,0,2,3,7,1120,800,98118,325000,0.3333333333333333,1120.0
653,3,2.0,2.0,0,0,4,7,1380,770,98126,597500,0.6666666666666666,690.0
654,3,2.0,2.0,0,0,3,7,1470,0,98065,337000,0.6666666666666666,735.0
655,3,2.0,2.0,0,2,3,10,3180,0,98052,1000000,0.6666666666666666,1590.0
656,3,2.0,1.0,1,4,4,8,2330,1600,98034,3070000,0.6666666666666666,2330.0
657,3,1.0,1.0,0,0,3,6,990,0,98105,495000,0.3333333333333333,990.0
658,4,4.0,2.0,0,0,3,8,1970,800,98052,748000,1.0,985.0
659,3,2.0,1.0,0,0,4,7,1250,0,98004,888000,0.6666666666666666,1250.0
660,3,2.0,1.0,0,0,3,7,1140,0,98045,269900,0.6666666666666666,1140.0
661,4,2.0,1.0,0,0,3,7,1550,700,98027,496500,0.5,1550.0
